"id","partner_response_id","bid_id","audience_id","country","allocation","n_delivered","quality_rejects","final_loi","final_ir","final_timeline","final_cpi","cpi","communication","engagement","problem_solving","additional_feedback","created_at","updated_at","field_close_date","commitment","timeline_days","comments","initial_cost","final_cost","savings","communication_rating","engagement_rating","problem_solving_rating"
"3617","331","187","91","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3618","331","187","91","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3619","331","187","91","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3620","331","187","91","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3621","331","187","92","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3622","331","187","92","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3623","331","187","92","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3624","331","187","92","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3625","331","187","92","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3626","331","187","92","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3627","331","187","92","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3628","331","187","92","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3629","331","187","92","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3630","331","187","92","Norway","0","0","0",,,,,"3.50",,,,,,,,"250","0",,,,,,,
"3631","331","187","92","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3632","331","187","92","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3633","331","187","92","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3634","331","187","92","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3635","331","187","92","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3636","331","187","92","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3637","331","187","92","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3638","331","187","92","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3639","331","187","92","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3640","331","187","92","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3641","331","187","92","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3642","332","187","87","United States","0","0","0",,,,,"7.00",,,,,,,,"40","0",,,,,,,
"3643","332","187","87","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3644","332","187","87","Canada","0","0","0",,,,,"9.30",,,,,,,,"20","0",,,,,,,
"3645","332","187","87","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3646","332","187","87","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3647","332","187","87","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3648","332","187","87","Spain","0","0","0",,,,,"9.30",,,,,,,,"25","0",,,,,,,
"3649","332","187","87","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3650","332","187","87","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3651","332","187","87","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3652","332","187","87","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3653","332","187","87","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3654","332","187","87","India","0","0","0",,,,,"9.00",,,,,,,,"50","0",,,,,,,
"3655","332","187","87","Japan","0","0","0",,,,,"9.20",,,,,,,,"25","0",,,,,,,
"3656","332","187","87","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3657","332","187","87","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3658","332","187","87","Thailand","0","0","0",,,,,"9.30",,,,,,,,"45","0",,,,,,,
"3659","332","187","87","Malaysia","0","0","0",,,,,"9.30",,,,,,,,"10","0",,,,,,,
"3660","332","187","87","Indonesia","0","0","0",,,,,"9.30",,,,,,,,"15","0",,,,,,,
"3661","332","187","87","Brazil","0","0","0",,,,,"9.30",,,,,,,,"15","0",,,,,,,
"3662","332","187","87","Mexico","0","0","0",,,,,"9.30",,,,,,,,"15","0",,,,,,,
"3663","332","187","88","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3664","332","187","88","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3665","332","187","88","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3666","332","187","88","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3667","332","187","88","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3668","332","187","88","Italy","0","0","0",,,,,"8.80",,,,,,,,"120","0",,,,,,,
"3669","332","187","88","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3670","332","187","88","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3671","332","187","88","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3672","332","187","88","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3673","332","187","88","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3674","332","187","88","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3675","332","187","88","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3676","332","187","88","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3677","332","187","88","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3678","332","187","88","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3679","332","187","88","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3680","332","187","88","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3681","332","187","88","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3682","332","187","88","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3683","332","187","88","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3684","332","187","89","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3685","332","187","89","United Kingdom","0","0","0",,,,,"8.50",,,,,,,,"250","0",,,,,,,
"3686","332","187","89","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3687","332","187","89","Germany","0","0","0",,,,,"8.50",,,,,,,,"100","0",,,,,,,
"3688","332","187","89","France","0","0","0",,,,,"8.50",,,,,,,,"150","0",,,,,,,
"3689","332","187","89","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3690","332","187","89","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3691","332","187","89","Netherlands","0","0","0",,,,,"7.60",,,,,,,,"60","0",,,,,,,
"3692","332","187","89","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3693","332","187","89","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3694","332","187","89","Belgium","0","0","0",,,,,"8.50",,,,,,,,"25","0",,,,,,,
"3695","332","187","89","Switzerland","0","0","0",,,,,"8.50",,,,,,,,"15","0",,,,,,,
"3696","332","187","89","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3697","332","187","89","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3698","332","187","89","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3699","332","187","89","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3700","332","187","89","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3701","332","187","89","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3702","332","187","89","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3703","332","187","89","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3704","332","187","89","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3705","332","187","90","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3706","332","187","90","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3707","332","187","90","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3708","332","187","90","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3709","332","187","90","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3710","332","187","90","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3711","332","187","90","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3712","332","187","90","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3713","332","187","90","Sweden","0","0","0",,,,,"6.60",,,,,,,,"70","0",,,,,,,
"3714","332","187","90","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3715","332","187","90","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3716","332","187","90","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3717","332","187","90","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3718","332","187","90","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3719","332","187","90","China","0","0","0",,,,,"7.00",,,,,,,,,"0",,,,,,,
"3720","332","187","90","Singapore","0","0","0",,,,,"9.30",,,,,,,,"40","0",,,,,,,
"3721","332","187","90","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3722","332","187","90","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3723","332","187","90","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3724","332","187","90","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3725","332","187","90","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3726","332","187","91","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3727","332","187","91","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3728","332","187","91","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3729","332","187","91","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3730","332","187","91","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3731","332","187","91","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3732","332","187","91","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3733","332","187","91","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3734","332","187","91","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3735","332","187","91","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3736","332","187","91","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3737","332","187","91","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3738","332","187","91","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3739","332","187","91","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3740","332","187","91","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3741","332","187","91","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3742","332","187","91","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3743","332","187","91","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3744","332","187","91","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3745","332","187","91","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3746","332","187","91","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3747","332","187","92","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3748","332","187","92","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3749","332","187","92","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3750","332","187","92","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3751","332","187","92","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3752","332","187","92","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3753","332","187","92","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3754","332","187","92","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3755","332","187","92","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3756","332","187","92","Norway","0","0","0",,,,,"4.50",,,,,,,,"100","0",,,,,,,
"3757","332","187","92","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3758","332","187","92","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3759","332","187","92","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3760","332","187","92","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3761","332","187","92","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3762","332","187","92","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3763","332","187","92","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3764","332","187","92","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3765","332","187","92","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3766","332","187","92","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3767","332","187","92","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3768","333","187","87","United States","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3769","333","187","87","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3770","333","187","87","Canada","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3771","333","187","87","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3772","333","187","87","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3773","333","187","87","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3774","333","187","87","Spain","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3775","333","187","87","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3776","333","187","87","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3777","333","187","87","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3778","333","187","87","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3779","333","187","87","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3780","333","187","87","India","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3781","333","187","87","Japan","0","0","0",,,,,"12.00",,,,,,,,"200","0",,,,,,,
"3782","333","187","87","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3783","333","187","87","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3784","333","187","87","Thailand","0","0","0",,,,,"13.00",,,,,,,,"150","0",,,,,,,
"3785","333","187","87","Malaysia","0","0","0",,,,,"13.00",,,,,,,,"150","0",,,,,,,
"3786","333","187","87","Indonesia","0","0","0",,,,,"13.00",,,,,,,,"150","0",,,,,,,
"3787","333","187","87","Brazil","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3788","333","187","87","Mexico","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3789","333","187","88","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3790","333","187","88","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3791","333","187","88","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3792","333","187","88","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3793","333","187","88","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3794","333","187","88","Italy","0","0","0",,,,,"12.00",,,,,,,,"250","0",,,,,,,
"3795","333","187","88","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3796","333","187","88","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3797","333","187","88","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3798","333","187","88","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3799","333","187","88","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3800","333","187","88","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3801","333","187","88","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3802","333","187","88","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3803","333","187","88","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3804","333","187","88","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3805","333","187","88","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3806","333","187","88","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3807","333","187","88","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3808","333","187","88","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3809","333","187","88","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3810","333","187","89","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3811","333","187","89","United Kingdom","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3812","333","187","89","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3813","333","187","89","Germany","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3814","333","187","89","France","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3815","333","187","89","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3816","333","187","89","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3817","333","187","89","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3818","333","187","89","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3819","333","187","89","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3820","333","187","89","Belgium","0","0","0",,,,,"9.50",,,,,,,,"100","0",,,,,,,
"3821","333","187","89","Switzerland","0","0","0",,,,,"9.50",,,,,,,,"120","0",,,,,,,
"3822","333","187","89","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3823","333","187","89","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3824","333","187","89","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3825","333","187","89","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3826","333","187","89","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3827","333","187","89","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3828","333","187","89","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3829","333","187","89","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3830","333","187","89","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3831","333","187","90","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3832","333","187","90","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3833","333","187","90","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3834","333","187","90","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3835","333","187","90","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3836","333","187","90","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3837","333","187","90","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3838","333","187","90","Netherlands","0","0","0",,,,,"9.00",,,,,,,,"250","0",,,,,,,
"3839","333","187","90","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3840","333","187","90","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3841","333","187","90","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3842","333","187","90","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3843","333","187","90","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3844","333","187","90","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3845","333","187","90","China","0","0","0",,,,,"6.00",,,,,,,,"250","0",,,,,,,
"3846","333","187","90","Singapore","0","0","0",,,,,"8.00",,,,,,,,"150","0",,,,,,,
"3847","333","187","90","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3848","333","187","90","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3849","333","187","90","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3850","333","187","90","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3851","333","187","90","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3852","333","187","91","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3853","333","187","91","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3854","333","187","91","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3855","333","187","91","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3856","333","187","91","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3857","333","187","91","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3858","333","187","91","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3859","333","187","91","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3860","333","187","91","Sweden","0","0","0",,,,,"8.00",,,,,,,,"200","0",,,,,,,
"3861","333","187","91","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3862","333","187","91","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3863","333","187","91","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3864","333","187","91","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3865","333","187","91","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3866","333","187","91","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3867","333","187","91","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3868","333","187","91","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3869","333","187","91","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3870","333","187","91","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3871","333","187","91","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3872","333","187","91","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3873","333","187","92","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3874","333","187","92","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3875","333","187","92","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3876","333","187","92","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3877","333","187","92","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3878","333","187","92","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3879","333","187","92","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3880","333","187","92","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3881","333","187","92","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3882","333","187","92","Norway","0","0","0",,,,,"4.50",,,,,,,,"250","0",,,,,,,
"3883","333","187","92","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3884","333","187","92","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3885","333","187","92","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3886","333","187","92","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3887","333","187","92","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3888","333","187","92","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3889","333","187","92","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3890","333","187","92","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3891","333","187","92","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3892","333","187","92","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3893","333","187","92","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3894","334","187","87","United States","0","0","0",,,,,"7.00",,,,,,,,"250","0",,,,,,,
"3895","334","187","87","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3896","334","187","87","Canada","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3897","334","187","87","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3898","334","187","87","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3899","334","187","87","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3900","334","187","87","Spain","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3901","334","187","87","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3902","334","187","87","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3903","334","187","87","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3904","334","187","87","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3905","334","187","87","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3906","334","187","87","India","0","0","0",,,,,"7.50",,,,,,,,"250","0",,,,,,,
"3907","334","187","87","Japan","0","0","0",,,,,"9.00",,,,,,,,"125","0",,,,,,,
"3908","334","187","87","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3909","334","187","87","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3910","334","187","87","Thailand","0","0","0",,,,,"10.00",,,,,,,,"100","0",,,,,,,
"3911","334","187","87","Malaysia","0","0","0",,,,,"10.00",,,,,,,,"100","0",,,,,,,
"3912","334","187","87","Indonesia","0","0","0",,,,,"10.00",,,,,,,,"100","0",,,,,,,
"3913","334","187","87","Brazil","0","0","0",,,,,"8.00",,,,,,,,"125","0",,,,,,,
"3914","334","187","87","Mexico","0","0","0",,,,,"8.00",,,,,,,,"100","0",,,,,,,
"3915","334","187","88","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3916","334","187","88","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3917","334","187","88","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3918","334","187","88","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3919","334","187","88","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3920","334","187","88","Italy","0","0","0",,,,,"6.50",,,,,,,,"250","0",,,,,,,
"3921","334","187","88","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3922","334","187","88","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3923","334","187","88","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3924","334","187","88","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3925","334","187","88","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3926","334","187","88","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3927","334","187","88","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3928","334","187","88","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
